headline_len,body_len,n_sentences,n_tickers
0,987,42,24
0,237,9,20
0,1292,65,24
0,176,4,7
0,657,36,18
0,10141,557,60
0,183,4,6
0,778,37,19
0,872,36,23
0,1018,48,34
0,101,4,4
0,1637,62,44
0,2019,68,52
0,153,3,6
0,996,46,28
0,472,13,26
0,611,15,24
0,294,3,35
0,1019,3,105
0,170,4,6
0,576,19,24
0,577,18,21
0,1360,68,33
0,876,29,29
0,205,7,9
0,756,37,10
0,773,21,8
0,1897,94,39
0,1399,53,43
0,1045,36,33
0,1590,96,26
0,1479,5,163
0,877,39,21
0,767,21,8
0,511,15,24
0,522,20,20
0,159,4,4
0,1317,57,28
0,1113,38,55
0,882,31,14
0,290,9,15
0,893,41,15
0,174,4,5
0,897,44,18
0,856,39,21
0,271,8,7
0,721,16,29
0,1061,45,27
0,1277,61,33
0,701,16,27
0,1197,54,33
0,211,13,5
0,763,22,10
0,408,9,19
0,448,15,19
0,361,13,19
0,1864,84,34
0,1829,72,50
0,1714,81,33
0,471,27,30
0,1113,61,37
0,924,43,21
0,1216,51,27
0,344,9,18
0,8986,430,85
0,1714,80,48
0,240,7,8
0,6129,291,68
0,673,31,36
0,1163,32,18
0,1571,68,30
0,372,11,14
0,1004,41,25
0,417,12,15
0,1103,46,42
0,418,9,13
0,2012,88,49
0,1062,46,26
0,1224,54,34
0,975,42,20
0,1210,44,37
0,1751,60,71
0,111,3,7
0,578,22,40
0,508,17,28
0,391,11,14
0,761,28,19
0,1153,44,21
0,1144,45,22
0,955,39,15
0,852,37,32
0,449,18,17
0,1054,44,15
0,170,6,9
0,149,5,7
0,288,8,16
0,883,43,23
0,486,13,22
0,1315,60,23
0,1330,58,33
0,1347,67,45
0,2887,128,64
0,1362,60,36
0,767,12,12
0,463,16,10
0,245,9,10
0,775,39,7
0,825,40,27
0,2049,73,48
0,771,35,32
0,862,43,31
0,144,6,6
0,389,9,13
0,254,9,10
0,1050,33,34
0,665,20,28
0,508,21,18
0,146,3,11
0,428,14,29
0,700,35,23
0,950,43,32
0,1384,70,25
0,1075,58,19
0,1191,52,20
0,433,15,25
0,767,21,8
0,917,44,41
0,144,5,5
0,802,29,22
0,1407,53,20
0,1100,41,31
0,1257,61,20
0,926,40,22
0,1436,67,27
0,1126,70,19
0,1688,80,40
0,1366,76,45
0,710,43,18
0,1274,58,21
0,1436,55,22
0,3708,163,38
0,1485,66,40
0,855,38,25
0,819,21,11
0,137,6,6
0,862,42,13
0,1266,54,38
0,251,14,4
0,619,38,18
0,897,31,17
0,1454,66,41
0,1950,88,44
0,782,33,12
0,506,24,15
0,473,14,17
0,800,27,17
0,192,6,6
0,761,20,11
0,4553,163,48
0,881,40,22
0,222,7,18
0,745,20,8
0,446,19,19
0,391,9,14
0,1237,50,31
0,382,14,9
0,843,21,13
0,173,4,8
0,1230,65,38
0,633,28,20
0,1423,63,33
0,1465,69,38
0,604,18,18
0,126,5,4
0,1682,68,84
0,799,36,16
0,769,32,16
0,937,33,10
0,426,15,15
0,445,17,23
0,1199,51,28
0,1104,45,33
0,1216,50,27
0,361,11,19
0,958,35,30
0,383,9,11
0,1119,47,20
0,1158,42,22
0,538,21,30
0,458,22,9
0,1844,73,22
0,816,39,23
0,69,2,4
0,1084,38,41
0,403,12,7
0,764,38,11
0,419,10,11
0,1358,60,26
0,707,34,9
0,1331,75,35
0,888,36,27
0,436,18,25
0,487,15,24
0,1057,40,25
0,868,38,28
0,917,38,27
0,493,23,11
0,392,12,13
0,232,6,9
0,565,23,18
0,577,24,21
0,488,17,10
0,479,18,21
0,147,5,11
0,114,3,8
0,434,11,15
0,478,13,20
0,544,21,20
0,340,16,20
0,481,21,16
0,1207,54,32
0,397,9,13
0,1060,46,25
0,566,19,15
0,858,35,33
0,414,9,21
0,248,10,18
0,472,13,21
0,850,37,13
0,1700,67,83
0,407,9,18
0,151,3,10
0,180,8,13
0,1314,60,34
0,758,31,39
0,211,13,6
0,836,26,33
0,316,8,6
0,331,8,6
0,331,8,6
0,319,8,6
0,840,40,35
0,717,34,21
0,1272,59,33
0,763,34,22
0,1004,41,40
0,1039,42,17
0,967,47,17
0,393,10,23
0,918,41,22
0,362,10,9
0,350,8,7
0,335,8,7
0,607,24,25
0,1886,94,31
0,439,15,14
0,1509,94,29
0,1086,44,25
0,1329,49,62
0,1564,63,70
0,270,12,7
0,405,11,10
0,745,20,8
0,831,22,8
0,794,20,11
0,2021,97,38
0,516,18,29
0,719,31,20
0,182,4,9
0,166,7,14
0,179,10,14
0,1122,42,19
0,1347,56,35
0,952,43,21
0,697,30,23
0,1369,65,27
0,571,34,23
0,1263,51,21
0,984,35,23
0,399,13,20
0,1403,66,48
0,920,34,21
0,550,15,35
0,507,17,36
0,641,30,26
0,1093,47,29
0,387,9,15
0,13916,714,73
0,318,8,5
0,1358,60,23
0,1552,55,72
0,749,37,9
0,680,36,21
0,376,11,17
0,1211,3,131
0,1153,46,24
0,1220,56,34
0,1330,49,15
0,651,5,57
0,3349,152,19
0,745,37,21
0,414,12,21
0,755,20,11
0,1110,52,31
0,736,31,22
0,231,7,13
0,2126,69,71
0,528,23,25
0,438,24,27
0,455,27,24
0,844,36,36
0,1041,55,14
0,659,26,23
0,174,7,6
0,7738,422,60
0,920,51,21
0,855,33,29
0,186,5,13
0,477,14,21
0,165,6,8
0,165,4,9
0,462,22,10
0,612,34,14
0,849,38,17
0,1184,42,26
0,734,30,18
0,462,22,13
0,641,37,13
0,622,34,13
0,130,4,5
0,885,35,26
0,7416,362,39
0,7548,367,38
0,783,21,9
0,449,11,19
0,636,28,20
0,862,39,18
0,448,15,19
0,766,37,10
0,482,13,23
0,421,13,15
0,490,14,21
0,428,12,16
0,277,8,9
0,370,10,16
0,1181,53,30
0,734,29,18
0,910,49,15
0,482,13,9
0,613,25,14
0,745,26,41
0,244,6,16
0,1218,53,35
0,1028,42,18
0,621,31,19
0,962,37,23
0,842,26,32
0,692,24,27
0,499,22,12
0,403,12,34
0,640,25,21
0,152,7,13
0,1044,42,29
0,890,29,24
0,742,36,25
0,970,57,33
0,1571,65,30
0,1787,67,47
0,613,23,23
0,1038,64,20
0,797,36,31
0,483,17,20
0,1448,49,85
0,563,20,40
0,880,43,7
0,913,33,28
0,369,19,14
0,960,43,20
0,513,18,26
0,804,32,40
0,1239,40,41
0,455,15,15
0,1366,65,14
0,961,43,37
0,987,46,15
0,528,17,19
0,718,31,28
0,991,47,13
0,389,11,27
0,905,38,20
0,185,5,13
0,358,11,8
0,575,19,28
0,1140,50,31
0,229,8,16
0,531,26,11
0,435,20,24
0,1307,54,33
0,442,12,23
0,894,33,13
0,1216,39,30
0,1213,57,13
0,550,17,24
0,181,5,6
0,320,10,20
0,658,22,19
0,2224,74,67
0,714,23,35
0,432,15,10
0,838,32,22
0,271,8,18
0,898,35,15
0,752,35,5
0,755,23,42
0,1162,44,40
0,799,23,43
0,1147,46,28
0,390,13,6
0,376,12,15
0,1005,45,26
0,432,14,29
0,1106,44,25
0,423,12,18
0,459,14,10
0,492,17,18
0,345,10,11
0,1086,53,29
0,750,44,24
0,889,35,35
0,1158,57,52
0,194,8,18
0,935,43,20
0,1958,101,41
0,1960,69,56
0,918,39,10
0,877,32,31
0,604,29,10
0,1193,50,30
0,352,18,8
0,800,38,25
0,317,9,9
0,616,16,12
0,227,8,15
0,1110,51,24
0,1321,60,57
0,914,43,28
0,1099,45,21
0,811,21,8
0,1314,61,38
0,487,15,24
0,354,14,11
0,845,36,31
0,1103,51,11
0,311,10,15
0,1700,78,41
0,819,42,27
0,458,17,12
0,1273,49,36
0,418,13,21
0,756,41,9
0,971,42,17
0,1014,38,48
0,916,41,22
0,812,42,15
0,384,11,27
0,885,44,8
0,481,23,18
0,745,32,39
0,794,38,30
0,499,13,12
0,409,9,11
0,1518,52,30
0,131,4,11
0,238,5,17
0,746,34,23
0,887,38,22
0,695,36,9
0,945,39,31
0,990,46,20
0,950,48,9
0,1055,50,20
0,283,10,15
0,1458,63,31
0,969,50,10
0,8698,437,61
0,307,8,16
0,520,19,18
0,1160,61,18
0,397,9,15
0,991,52,23
0,1156,48,39
0,1500,54,35
0,871,39,19
0,917,53,21
0,829,22,9
0,512,18,30
0,146,5,10
0,166,4,3
0,645,24,19
0,826,37,6
0,1528,61,91
0,1264,51,18
0,1636,69,33
0,1232,53,39
0,994,37,22
0,784,39,26
0,428,11,12
0,192,6,5
0,661,21,45
0,845,13,16
0,386,9,13
0,230,7,13
0,879,23,18
0,415,10,11
0,3968,132,109
0,378,12,7
0,9800,458,77
0,960,44,18
0,593,35,19
0,819,21,11
0,722,27,31
0,262,6,9
0,1223,62,15
0,479,23,13
0,848,33,14
0,716,30,21
0,855,35,24
0,1806,93,53
0,840,38,26
0,368,10,24
0,899,44,23
0,1137,59,23
0,332,11,14
0,941,47,31
0,1051,50,35
0,385,11,12
0,663,27,25
0,1027,44,22
0,575,21,17
0,1143,55,33
0,755,29,27
0,490,13,35
0,1027,56,27
0,311,9,17
0,1530,74,18
0,506,14,35
0,738,33,21
0,515,18,27
0,1031,39,31
0,870,42,16
0,796,27,19
0,231,11,11
0,453,17,23
0,601,30,25
0,429,19,12
0,333,11,5
0,446,15,16
0,820,32,14
0,1151,48,20
0,428,12,13
0,1355,59,19
0,413,10,14
0,688,31,19
0,383,14,9
0,1010,42,32
0,613,28,18
0,644,25,20
0,276,11,13
0,829,33,40
0,869,31,17
0,1077,34,27
0,949,44,27
0,1766,95,35
0,643,28,25
0,738,33,39
0,1077,46,57
0,880,30,26
0,1042,51,15
0,2169,105,69
0,378,14,9
0,1166,53,36
0,961,29,32
0,532,16,28
0,946,43,17
0,949,37,12
0,1010,37,13
0,1075,38,18
0,294,15,13
0,1897,49,29
0,1077,48,33
0,635,30,21
0,1179,52,51
0,945,44,41
0,1243,44,37
0,754,31,15
0,925,41,25
0,1006,46,25
0,852,37,17
0,287,6,10
0,128,4,5
0,1354,66,24
0,319,13,9
0,537,26,15
0,1032,45,24
0,408,9,17
0,1390,71,35
0,1295,58,19
0,366,19,8
0,470,13,23
0,93,2,5
0,400,9,14
0,1305,63,45
0,977,39,33
0,189,8,17
0,406,9,17
0,366,10,22
0,503,20,10
0,873,37,28
0,420,9,18
0,474,13,25
0,420,9,17
0,998,41,21
0,142,4,9
0,2019,62,76
0,681,26,42
0,638,22,34
0,892,30,43
0,478,13,26
0,1075,46,25
0,190,7,18
0,854,35,28
0,869,36,33
0,470,25,24
0,519,26,14
0,529,20,15
0,808,35,23
0,962,40,41
0,1576,57,40
0,332,15,9
0,1171,44,38
0,530,23,24
0,1077,51,17
0,417,9,16
0,344,10,20
0,425,25,26
0,717,23,40
0,492,21,25
0,1102,44,28
0,1573,59,62
0,383,11,6
0,590,24,24
0,436,13,25
0,1077,35,58
0,897,37,31
0,866,35,25
0,885,36,31
0,756,30,19
0,324,14,14
0,1470,55,93
0,471,13,22
0,385,18,17
0,1792,64,69
0,172,6,14
0,189,7,13
0,419,20,27
0,410,9,17
0,564,22,14
0,148,4,7
0,405,9,13
0,398,9,15
0,523,18,24
0,147,5,11
0,1331,75,35
0,778,42,26
0,233,9,25
0,470,26,25
0,359,20,10
0,514,22,11
0,2144,120,33
0,482,13,25
0,830,34,36
0,924,38,27
0,530,19,13
0,869,36,27
0,414,21,31
0,404,9,15
0,476,13,21
0,518,17,18
0,883,36,35
0,997,39,37
0,1982,65,80
0,1038,39,37
0,472,13,21
0,203,10,20
0,1050,40,29
0,561,28,15
0,923,36,13
0,909,31,30
0,406,9,16
0,848,25,58
0,197,8,13
0,851,35,30
0,399,9,13
0,670,25,21
0,777,34,40
0,1299,38,57
0,640,25,18
0,452,26,26
0,1085,49,25
0,1110,54,35
0,1176,47,18
0,516,24,18
0,960,28,32
0,859,34,29
0,230,4,17
0,165,5,14
0,1093,46,31
0,359,19,14
0,543,20,35
0,795,35,28
0,819,33,36
0,580,25,40
0,168,5,6
0,1095,43,26
0,414,9,16
0,399,9,17
0,1117,43,16
0,528,25,13
0,414,9,16
0,482,13,22
0,438,13,24
0,1064,53,38
0,922,34,35
0,401,9,16
0,911,38,29
0,475,13,21
0,1282,48,94
0,402,9,16
0,2027,63,80
0,87,3,6
0,634,33,26
0,551,19,38
0,1156,47,39
0,160,4,9
0,374,20,10
0,503,27,18
0,1862,62,72
0,146,5,9
0,1023,42,30
0,880,40,33
0,1085,42,42
0,1028,46,47
0,517,19,9
0,871,37,39
0,509,16,16
0,646,22,38
0,401,9,14
0,181,7,16
0,276,16,16
0,297,12,18
0,413,9,15
0,355,18,12
0,578,31,30
0,809,38,28
0,187,8,15
0,527,20,18
0,433,16,30
0,478,13,24
0,474,13,24
0,979,42,32
0,803,32,26
0,477,13,25
0,888,35,33
0,794,33,27
0,493,13,14
0,2564,118,17
0,414,9,18
0,1795,69,68
0,401,9,14
0,780,34,25
0,987,42,27
0,829,35,34
0,396,9,13
0,814,32,22
0,163,5,5
0,288,11,13
0,1794,64,83
0,481,13,22
0,312,14,18
0,161,5,8
0,489,27,25
0,396,12,14
0,692,26,26
0,366,7,16
0,479,13,22
0,837,35,33
0,316,15,39
0,512,19,10
0,865,35,32
0,906,35,37
0,521,24,12
0,865,36,27
0,185,8,14
0,1110,42,27
0,475,13,22
0,120,3,7
0,545,19,23
0,475,13,21
0,575,23,17
0,1257,43,65
0,404,12,24
0,828,33,34
0,1210,52,29
0,908,39,30
0,893,43,12
0,405,12,8
0,315,13,11
0,828,22,9
0,266,8,9
0,1045,43,54
0,153,4,3
0,1398,65,32
0,1627,68,33
0,369,16,11
0,1491,4,146
0,573,31,19
0,1150,56,27
0,2017,63,76
0,355,10,17
0,803,21,8
0,893,50,18
0,266,8,9
0,829,35,24
0,1283,56,54
0,1337,64,38
0,296,13,12
0,555,23,15
0,335,13,17
0,405,9,10
0,530,19,12
0,650,22,19
0,646,37,16
0,882,34,17
0,1507,72,34
0,1076,48,30
0,86,3,7
0,86,3,6
0,759,32,29
0,766,33,35
0,489,16,24
0,927,35,17
0,857,36,28
0,497,14,25
0,1094,50,21
0,598,23,16
0,154,4,9
0,457,14,28
0,436,11,19
0,479,18,21
0,991,39,34
0,433,14,19
0,1032,37,54
0,468,22,18
0,515,22,13
0,469,13,24
0,334,13,11
0,474,13,21
0,762,23,44
0,520,24,12
0,1373,54,35
0,786,32,14
0,430,13,27
0,780,34,25
0,1356,85,21
0,483,13,25
0,855,37,20
0,491,19,12
0,417,9,14
0,427,14,14
0,152,5,10
0,709,31,42
0,507,15,13
0,867,36,27
0,312,14,18
0,391,17,13
0,912,37,30
0,404,9,15
0,418,10,19
0,418,9,19
0,477,13,21
0,463,23,13
0,850,37,30
0,1237,14,120
0,497,20,7
0,642,20,36
0,860,35,29
0,579,22,22
0,426,17,23
0,1099,49,21
0,404,9,16
0,853,34,36
0,653,26,36
0,202,8,14
0,492,13,24
0,1424,51,26
0,403,9,15
0,616,24,18
0,582,24,20
0,325,15,25
0,328,16,13
0,1260,52,64
0,536,24,20
0,1030,45,28
0,377,6,15
0,719,33,32
0,842,33,37
0,1335,42,42
0,344,10,12
0,416,9,13
0,1084,48,36
0,416,10,14
0,1575,54,55
0,2201,102,42
0,1354,52,20
0,1046,45,19
0,1009,49,21
0,400,9,13
0,1562,65,35
0,807,35,21
0,630,19,44
0,1012,47,14
0,1392,51,39
0,183,5,8
0,1364,61,16
0,931,42,15
0,143,5,10
0,487,18,22
0,1198,43,34
0,1271,53,25
0,1363,61,32
0,846,38,23
0,1071,54,12
0,745,20,7
0,1014,39,38
0,379,14,9
0,1199,44,40
0,1713,79,45
0,1256,46,39
0,2195,100,49
0,1171,40,41
0,268,10,24
0,402,10,18
0,537,17,39
0,1150,59,24
0,965,55,33
0,868,39,20
0,264,10,5
0,370,13,9
0,360,13,6
0,428,14,9
0,446,16,7
0,216,8,7
0,250,9,8
0,278,9,7
0,386,13,17
0,196,7,6
0,138,5,6
0,134,5,4
0,452,17,25
0,458,14,21
0,407,11,11
0,471,16,11
0,651,23,18
0,323,8,6
0,652,32,21
0,1004,31,32
0,1513,84,38
0,1001,43,25
0,384,14,10
0,480,13,25
0,794,21,10
0,399,9,14
0,485,15,15
0,499,18,15
0,1194,74,39
0,398,20,14
0,253,11,19
0,290,13,19
0,975,44,25
0,200,7,17
0,1076,60,29
0,2039,115,40
0,656,21,26
0,1130,67,11
0,185,9,4
0,306,8,11
0,863,34,29
0,1231,51,14
0,464,13,19
0,438,12,20
0,129,4,5
0,141,4,8
0,1018,41,32
0,1099,45,17
0,644,31,24
0,1208,47,26
0,166,5,7
0,3707,185,23
0,397,12,7
0,508,18,21
0,1140,43,21
0,873,37,28
0,503,18,15
0,1260,41,39
0,1333,65,24
0,1224,50,27
0,1258,61,29
0,982,40,16
0,132,3,15
0,1151,44,37
0,1054,42,39
0,138,6,9
0,736,20,6
0,1104,47,35
0,448,12,16
0,3114,135,109
0,315,11,19
0,821,26,34
0,162,9,4
0,1072,54,26
0,483,13,26
0,503,22,11
0,511,29,29
0,1905,98,35
0,1225,48,27
0,181,6,13
0,1654,51,59
0,872,35,12
0,462,14,21
0,599,34,14
0,379,9,12
0,828,34,21
0,888,38,33
0,927,40,21
0,267,7,16
0,637,33,21
0,921,41,41
0,519,20,13
0,470,13,23
0,824,34,33
0,907,35,30
0,906,36,28
0,850,38,21
0,753,34,23
0,367,23,43
0,389,10,11
0,581,35,16
0,856,40,23
0,1212,47,40
0,727,34,19
0,740,33,19
0,1135,49,33
0,831,32,24
0,986,62,22
0,1124,44,39
0,672,28,23
0,1937,77,36
0,983,32,14
0,369,12,22
0,584,28,21
0,790,35,20
0,959,34,21
0,799,39,21
0,319,13,9
0,172,6,14
0,5608,195,104
0,415,12,25
0,938,28,20
0,1984,93,45
0,215,8,7
0,401,12,15
0,1689,84,43
0,1429,56,26
0,879,34,30
0,397,9,13
0,1072,46,50
0,1182,57,31
0,148,5,9
0,433,17,14
0,437,20,21
0,1708,77,50
0,1607,65,29
0,138,4,5
0,119,4,4
0,524,17,19
0,1168,47,33
0,859,36,33
0,904,37,35
0,1206,49,45
0,850,34,36
0,1182,47,48
0,840,35,35
0,387,10,10
0,1636,57,20
0,371,10,11
0,194,7,8
0,1010,47,29
0,412,12,14
0,433,11,14
0,481,13,24
0,458,13,20
0,636,34,17
0,826,31,26
0,823,31,25
0,905,39,30
0,971,36,37
0,488,13,20
0,744,37,23
0,1061,52,27
0,195,8,14
0,456,13,17
0,497,25,27
0,282,11,7
0,909,36,41
0,829,22,8
0,1243,54,39
0,1017,61,20
0,784,26,20
0,469,24,18
0,939,40,22
0,382,10,18
0,430,11,11
0,238,10,9
0,970,42,19
0,1326,39,57
0,282,9,11
0,690,23,16
0,411,13,14
0,179,5,11
0,396,15,17
0,400,14,23
0,1286,49,42
0,1536,62,84
0,1021,52,29
0,615,28,29
0,152,5,8
0,995,48,20
0,934,39,22
0,354,13,10
0,602,20,19
0,777,35,21
0,281,8,14
0,354,10,29
0,975,50,23
0,912,46,25
0,494,13,9
0,177,9,6
0,1150,42,39
0,908,51,23
0,807,38,10
0,497,20,6
0,925,35,22
0,2443,101,56
0,628,17,6
0,844,32,33
0,915,49,14
0,935,33,11
0,383,9,10
0,177,6,15
0,228,10,6
0,850,35,27
0,322,9,10
0,101,3,6
0,287,8,18
0,1689,98,30
0,930,39,31
0,401,9,12
0,252,8,7
0,477,13,22
0,719,26,34
0,1005,48,17
0,399,9,13
0,2452,106,62
0,464,13,20
0,949,37,29
0,912,43,31
0,2102,106,41
0,873,35,36
0,1987,89,38
0,2207,71,65
0,9903,531,51
0,278,8,9
0,1182,41,12
0,264,8,7
0,10543,466,78
0,244,6,14
0,1406,51,26
0,10223,465,65
0,496,14,24
0,724,28,23
0,833,34,32
0,955,45,30
0,489,18,28
0,1357,65,23
0,867,40,36
0,1221,48,26
0,568,15,11
0,1054,50,30
0,795,12,19
0,955,27,14
0,166,5,10
0,1043,57,28
0,1286,63,28
0,224,6,14
0,1327,55,27
0,982,43,17
0,779,39,22
0,423,13,23
0,1132,69,33
0,1068,48,31
0,1536,64,34
0,227,13,5
0,1008,58,29
0,768,21,6
0,979,43,33
0,440,12,17
0,1758,84,41
0,10778,532,62
0,380,9,12
0,958,46,16
0,765,40,12
0,368,10,11
0,13914,687,73
0,1452,49,66
0,1175,4,112
0,920,36,32
0,926,38,36
0,957,36,32
0,968,36,33
0,948,42,31
0,1176,50,46
0,1061,39,22
0,875,39,29
0,917,53,27
0,910,39,33
0,926,42,16
0,1010,40,28
0,859,38,25
0,881,38,27
0,970,53,15
0,727,25,29
0,452,13,17
0,558,30,26
0,267,8,10
0,866,39,21
0,963,59,24
0,1098,38,26
0,818,35,33
0,1130,45,25
0,2102,68,49
0,251,8,9
0,522,20,20
0,830,27,24
0,8272,424,73
0,989,45,17
0,425,10,10
0,272,13,6
0,880,39,22
0,789,34,28
0,636,27,30
0,153,4,3
0,430,12,10
0,381,15,9
0,655,21,38
0,583,17,38
0,472,13,21
0,851,34,40
0,902,39,21
0,888,41,19
0,150,5,11
0,765,21,9
0,557,22,11
0,677,33,16
0,749,30,28
0,1340,58,39
0,1096,60,28
0,1083,44,24
0,140,4,5
0,1071,68,19
0,138,6,8
0,1476,75,48
0,545,19,29
0,997,48,19
0,1828,70,42
0,5800,263,43
0,741,37,26
0,941,40,32
0,484,15,22
0,1072,62,29
0,201,5,15
0,143,6,10
0,1322,52,26
0,1278,47,36
0,138,6,9
0,499,4,44
0,139,6,8
0,560,14,29
0,823,44,25
0,1386,69,30
0,606,35,29
0,184,4,7
0,262,8,11
0,549,22,13
0,1082,51,29
0,785,21,10
0,1170,49,21
0,167,8,4
0,716,19,13
0,196,12,5
0,212,5,8
0,650,34,18
0,892,36,31
0,383,9,12
0,69,2,5
0,1435,3,170
0,406,13,11
0,761,20,11
0,1101,52,8
0,147,6,8
0,385,9,11
0,153,4,4
0,399,10,28
0,1069,40,32
0,945,40,23
0,355,13,10
0,336,11,15
0,1991,69,51
0,2015,61,62
0,152,4,3
0,1114,48,30
0,1245,54,44
0,210,6,8
0,456,17,25
0,671,22,40
0,637,31,23
0,423,12,9
0,1244,51,32
0,794,33,36
0,415,12,7
0,699,20,30
0,570,26,18
0,396,13,13
0,1018,38,54
0,950,31,34
0,1123,50,18
0,992,33,24
0,313,9,12
0,488,12,13
0,555,18,38
0,1911,94,47
0,978,38,16
0,415,10,12
0,775,28,28
0,662,27,15
0,945,47,20
0,480,14,20
0,1615,71,28
0,296,7,19
0,968,3,104
0,346,8,13
0,2110,89,45
0,639,5,68
0,184,6,13
0,990,42,30
0,412,12,15
0,444,12,17
0,611,28,17
0,999,42,30
0,489,14,24
0,927,44,24
0,651,15,34
0,1047,46,27
0,1591,61,36
0,474,13,11
0,893,37,30
0,416,12,25
0,404,9,17
0,400,9,15
0,837,34,32
0,860,43,15
0,915,42,35
0,413,9,17
0,424,14,27
0,948,41,31
0,898,36,45
0,504,17,15
0,1025,43,42
0,983,38,28
0,214,10,16
0,1233,50,56
0,978,39,32
0,416,9,15
0,527,25,21
0,1036,44,27
0,1266,59,43
0,909,29,32
0,886,39,28
0,519,27,10
0,183,10,16
0,844,39,29
0,177,7,16
0,438,13,14
0,626,20,46
0,578,25,29
0,506,12,13
0,524,21,11
0,838,35,14
0,472,13,20
0,502,27,30
0,1236,50,38
0,965,38,39
0,1161,45,33
0,545,22,14
0,669,25,22
0,489,27,25
0,419,9,17
0,507,19,11
0,331,16,15
0,568,20,19
0,470,13,23
0,325,14,13
0,596,24,17
0,307,12,21
0,656,30,16
0,857,34,31
0,1488,47,29
0,113,3,7
0,333,6,15
0,192,8,12
0,482,13,23
0,573,31,20
0,479,13,26
0,575,23,17
0,533,23,13
0,414,9,17
0,577,25,28
0,402,9,15
0,566,28,13
0,1110,49,29
0,519,16,24
0,996,42,14
0,411,22,6
0,185,5,17
0,1041,50,35
0,1249,48,24
0,589,27,18
0,1200,57,31
0,380,11,12
0,540,24,18
0,742,20,8
0,564,27,15
0,830,42,21
0,1410,75,32
0,896,48,29
0,6481,334,57
0,1027,44,49
0,526,13,14
0,481,13,22
0,1025,52,22
0,536,23,11
0,903,37,36
0,417,12,27
0,417,12,13
0,889,37,31
0,1212,58,23
0,411,9,18
0,832,29,29
0,475,13,21
0,390,14,37
0,441,13,27
0,475,13,24
0,1058,31,45
0,416,9,14
0,895,37,27
0,511,26,11
0,811,27,31
0,1679,64,67
0,485,13,25
0,877,37,24
0,1041,41,22
0,891,34,28
0,850,34,28
0,433,19,11
0,651,24,25
0,475,13,22
0,162,7,13
0,410,9,14
0,476,13,22
0,949,38,16
0,1278,50,26
0,182,7,20
0,1175,50,35
0,775,28,30
0,436,12,18
0,407,9,17
0,863,51,28
0,567,33,27
0,498,20,18
0,479,13,25
0,1315,45,38
0,879,38,26
0,869,40,26
0,804,31,28
0,608,32,24
0,1097,41,20
0,718,34,14
0,1143,58,32
0,925,40,28
0,893,37,33
0,1457,61,27
0,410,9,15
0,1209,43,71
0,675,37,20
0,236,13,4
0,2038,92,53
0,359,10,16
0,1173,47,25
0,752,26,33
0,1728,74,39
0,880,50,17
0,1275,42,18
0,1449,68,46
0,443,17,21
0,506,18,28
0,907,28,36
0,924,36,22
0,1607,57,75
0,424,14,30
0,992,45,18
0,737,28,20
0,1181,48,34
0,1032,45,21
0,1113,51,20
0,775,35,12
0,934,28,27
0,117,3,12
0,737,27,38
0,537,21,15
0,595,19,19
0,283,11,10
0,942,46,11
0,160,4,12
0,784,31,21
0,1284,53,15
0,648,22,40
0,1512,60,33
0,275,8,21
0,1620,74,25
0,505,21,15
0,909,58,19
0,1049,51,28
0,4547,148,61
0,1272,59,24
0,2052,90,34
0,880,3,88
0,280,13,7
